ISSUE_DATE;FLIGHT_DATE_LOC;PAX_TYPE;REVENUE_AMOUNT;ORIG_CITY_CODE;DEST_CITY_CODE;ROUTE_FLIGHT_TYPE;FFP_FLAG;SALE_TYPE
2022-09-02 00:00:00;2022-09-12 00:00:00;AD;820;MOW;YKS;ВВЛ;;OFFLINE
2022-08-26 00:00:00;2022-09-02 00:00:00;AD;560;HTA;OVB;ВВЛ;FFP;OFFLINE
2022-09-04 00:00:00;2022-09-23 00:00:00;CHD;450;MOW;OSS;МВЛ;;OFFLINE
2022-08-26 00:00:00;2022-09-01 00:00:00;AD;150;TOF;OVB;ВВЛ;FFP;ONLINE
2022-09-13 00:00:00;2022-09-20 00:00:00;AD;470;IKT;MOW;ВВЛ;;ONLINE
2022-08-27 00:00:00;2022-09-24 00:00:00;AD;270;PEZ;MOW;ВВЛ;FFP;ONLINE
2022-09-01 00:00:00;2022-09-13 00:00:00;AD;510;AER;OVB;ВВЛ;;ONLINE
2022-08-29 00:00:00;2022-09-06 00:00:00;AD;660;MOW;OVB;ВВЛ;;OFFLINE
2022-08-29 00:00:00;2022-09-08 00:00:00;AD;400;MOW;NJC;ВВЛ;FFP;ONLINE
2022-09-01 00:00:00;2022-09-26 00:00:00;AD;410;MOW;BAX;ВВЛ;;ONLINE
2022-09-12 00:00:00;2022-09-19 00:00:00;AD;570;OVB;NER;ВВЛ;FFP;ONLINE
2022-09-03 00:00:00;2022-09-04 00:00:00;AD;610;OVB;AER;ВВЛ;FFP;ONLINE
2022-09-04 00:00:00;2022-09-11 00:00:00;AD;310;KUF;MOW;ВВЛ;;OFFLINE
2022-08-26 00:00:00;2022-09-27 00:00:00;AD;490;OSS;MOW;МВЛ;;ONLINE
2022-09-06 00:00:00;2022-09-15 00:00:00;AD;470;OMS;MOW;ВВЛ;;OFFLINE
2022-09-02 00:00:00;2022-09-12 00:00:00;AD;490;LED;IKT;ВВЛ;;ONLINE
2022-09-12 00:00:00;2022-09-19 00:00:00;AD;210;KJA;OVB;ВВЛ;;ONLINE
2022-08-26 00:00:00;2022-09-14 00:00:00;AD;870;HTA;MOW;ВВЛ;FFP;ONLINE
2022-09-02 00:00:00;2022-09-03 00:00:00;AD;320;MOW;OGZ;ВВЛ;;OFFLINE
2022-09-02 00:00:00;2022-09-05 00:00:00;AD;520;UUD;OVB;ВВЛ;;OFFLINE
2022-09-28 00:00:00;2022-09-30 00:00:00;AD;460;KHV;IKT;ВВЛ;FFP;OFFLINE
2022-08-26 00:00:00;2022-09-03 00:00:00;AD;290;KUF;MOW;ВВЛ;FFP;ONLINE
2022-08-26 00:00:00;2022-09-25 00:00:00;AD;190;LED;MOW;ВВЛ;FFP;ONLINE
2022-08-20 00:00:00;2022-09-27 00:00:00;AD;280;RTW;MOW;ВВЛ;;ONLINE
2022-09-12 00:00:00;2022-09-14 00:00:00;AD;170;MOW;KZN;ВВЛ;;OFFLINE
2022-08-26 00:00:00;2022-09-08 00:00:00;AD;280;UFA;MOW;ВВЛ;FFP;OFFLINE
2022-09-13 00:00:00;2022-09-23 00:00:00;AD;440;OMS;MOW;ВВЛ;;OFFLINE
2022-09-01 00:00:00;2022-09-04 00:00:00;AD;290;MOW;LBD;МВЛ;;OFFLINE
2022-09-02 00:00:00;2022-09-29 00:00:00;AD;510;OVB;AER;ВВЛ;FFP;OFFLINE
2022-08-26 00:00:00;2022-09-04 00:00:00;AD;520;HTA;OVB;ВВЛ;FFP;ONLINE
2022-08-29 00:00:00;2022-09-09 00:00:00;AD;320;ASF;MOW;ВВЛ;;OFFLINE
2022-09-12 00:00:00;2022-09-29 00:00:00;AD;500;IKT;MOW;ВВЛ;;ONLINE
2022-09-02 00:00:00;2022-09-14 00:00:00;AD;530;UUD;MOW;ВВЛ;FFP;ONLINE
2022-09-01 00:00:00;2022-09-30 00:00:00;AD;490;MOW;BAX;ВВЛ;;ONLINE
2022-09-13 00:00:00;2022-09-25 00:00:00;AD;580;PKC;OVB;ВВЛ;;ONLINE
2022-09-14 00:00:00;2022-09-17 00:00:00;AD;740;NSK;IKT;ВВЛ;;OFFLINE
2022-09-02 00:00:00;2022-09-29 00:00:00;AD;230;SVX;MOW;ВВЛ;;ONLINE
2022-09-12 00:00:00;2022-09-15 00:00:00;AD;340;MOW;SVX;ВВЛ;;OFFLINE
2022-08-29 00:00:00;2022-09-19 00:00:00;AD;200;LED;MOW;ВВЛ;;ONLINE
2022-09-13 00:00:00;2022-09-22 00:00:00;AD;560;OVB;VVO;ВВЛ;FFP;ONLINE
2022-08-31 00:00:00;2022-09-13 00:00:00;AD;440;UUS;VVO;ВВЛ;;OFFLINE
2022-09-13 00:00:00;2022-09-19 00:00:00;AD;400;ABA;MOW;ВВЛ;;ONLINE
2022-08-28 00:00:00;2022-09-12 00:00:00;CHD;460;OSS;OVB;МВЛ;;OFFLINE
2022-08-29 00:00:00;2022-09-05 00:00:00;AD;1020;HTA;MOW;ВВЛ;;OFFLINE
2022-08-27 00:00:00;2022-09-18 00:00:00;AD;480;KUF;OVB;ВВЛ;FFP;ONLINE
2022-08-27 00:00:00;2022-09-25 00:00:00;AD;460;OVB;BQS;ВВЛ;;ONLINE
2022-09-12 00:00:00;2022-09-17 00:00:00;AD;680;IKT;MOW;ВВЛ;;OFFLINE
2022-09-06 00:00:00;2022-09-15 00:00:00;AD;350;MOW;PEE;ВВЛ;;OFFLINE
2022-09-13 00:00:00;2022-09-25 00:00:00;AD;350;MMK;MOW;ВВЛ;;OFFLINE
2022-08-30 00:00:00;2022-09-02 00:00:00;AD;650;LED;OVB;ВВЛ;;ONLINE
2022-09-13 00:00:00;2022-09-14 00:00:00;AD;320;MOW;AER;ВВЛ;FFP;ONLINE
2022-08-26 00:00:00;2022-09-10 00:00:00;AD;290;SVX;MOW;ВВЛ;FFP;ONLINE
2022-09-08 00:00:00;2022-09-14 00:00:00;AD;800;BQS;MOW;ВВЛ;;OFFLINE
2022-08-30 00:00:00;2022-09-30 00:00:00;AD;230;MOW;RTW;ВВЛ;;OFFLINE
2022-08-30 00:00:00;2022-09-13 00:00:00;AD;690;BQS;OVB;ВВЛ;;OFFLINE
2022-09-02 00:00:00;2022-09-13 00:00:00;AD;510;IKT;MOW;ВВЛ;FFP;ONLINE
2022-09-12 00:00:00;2022-09-22 00:00:00;AD;190;KJA;OVB;ВВЛ;FFP;ONLINE
2022-09-01 00:00:00;2022-09-05 00:00:00;AD;670;MOW;HTA;ВВЛ;;OFFLINE
2022-08-30 00:00:00;2022-09-01 00:00:00;AD;310;MOW;PEZ;ВВЛ;;OFFLINE
2022-08-21 00:00:00;2022-09-15 00:00:00;AD;800;BTK;MOW;ВВЛ;;OFFLINE
2022-09-12 00:00:00;2022-09-20 00:00:00;AD;880;BQS;MOW;ВВЛ;;OFFLINE
2022-09-08 00:00:00;2022-09-12 00:00:00;AD;810;YKS;OVB;ВВЛ;;OFFLINE
2022-08-29 00:00:00;2022-09-24 00:00:00;AD;530;YKS;OVB;ВВЛ;;OFFLINE
2022-08-22 00:00:00;2022-09-04 00:00:00;AD;210;MOW;VOG;ВВЛ;;OFFLINE
2022-08-30 00:00:00;2022-09-10 00:00:00;AD;390;OVB;MOW;ВВЛ;;OFFLINE
2022-09-12 00:00:00;2022-09-14 00:00:00;AD;700;MOW;UUD;ВВЛ;;OFFLINE
2022-09-02 00:00:00;2022-09-19 00:00:00;AD;440;MOW;AER;ВВЛ;FFP;OFFLINE
2022-08-27 00:00:00;2022-09-09 00:00:00;AD;310;PEZ;MOW;ВВЛ;FFP;ONLINE
2022-09-05 00:00:00;2022-09-09 00:00:00;AD;860;OVB;BQS;ВВЛ;FFP;OFFLINE
2022-09-04 00:00:00;2022-09-10 00:00:00;AD;560;OVB;MOW;ВВЛ;;OFFLINE
2022-09-02 00:00:00;2022-09-10 00:00:00;AD;460;NOZ;MOW;ВВЛ;;ONLINE
2022-08-26 00:00:00;2022-09-10 00:00:00;AD;1090;HTA;MOW;ВВЛ;FFP;ONLINE
2022-09-12 00:00:00;2022-09-24 00:00:00;AD;350;MOW;OMS;ВВЛ;FFP;ONLINE
2022-09-12 00:00:00;2022-09-13 00:00:00;AD;210;MOW;KUF;ВВЛ;;OFFLINE
2022-09-12 00:00:00;2022-09-18 00:00:00;AD;580;OVB;NSK;ВВЛ;;OFFLINE
2022-09-13 00:00:00;2022-09-26 00:00:00;AD;870;OVB;BQS;ВВЛ;FFP;OFFLINE
2022-09-13 00:00:00;2022-09-15 00:00:00;AD;280;PEZ;MOW;ВВЛ;FFP;ONLINE
2022-08-30 00:00:00;2022-09-13 00:00:00;AD;620;VVO;IKT;ВВЛ;FFP;ONLINE
2022-09-02 00:00:00;2022-09-04 00:00:00;AD;510;AER;MOW;ВВЛ;FFP;ONLINE
2022-09-02 00:00:00;2022-09-10 00:00:00;AD;170;LED;MOW;ВВЛ;;ONLINE
2022-08-27 00:00:00;2022-09-03 00:00:00;AD;1020;MOW;RGK;ВВЛ;;OFFLINE
2022-09-02 00:00:00;2022-09-14 00:00:00;AD;510;IKT;OVB;ВВЛ;;ONLINE
2022-09-04 00:00:00;2022-09-06 00:00:00;AD;420;OMS;OVB;ВВЛ;FFP;ONLINE
2022-08-30 00:00:00;2022-09-21 00:00:00;AD;410;AER;MOW;ВВЛ;;ONLINE
2022-08-21 00:00:00;2022-09-11 00:00:00;AD;530;MOW;KEJ;ВВЛ;;ONLINE
2022-09-13 00:00:00;2022-09-14 00:00:00;AD;170;MOW;LED;ВВЛ;;ONLINE
2022-09-04 00:00:00;2022-09-27 00:00:00;AD;180;MOW;GOJ;ВВЛ;FFP;OFFLINE
2022-09-05 00:00:00;2022-09-07 00:00:00;CHD;440;BAX;MOW;ВВЛ;;ONLINE
2022-09-14 00:00:00;2022-09-20 00:00:00;AD;510;UFA;OVB;ВВЛ;;OFFLINE
2022-08-29 00:00:00;2022-09-17 00:00:00;AD;610;OVB;VOG;ВВЛ;;OFFLINE
2022-09-02 00:00:00;2022-09-06 00:00:00;AD;420;OVB;LED;ВВЛ;;ONLINE
2022-08-28 00:00:00;2022-09-20 00:00:00;AD;350;OVB;SGC;ВВЛ;;OFFLINE
2022-09-02 00:00:00;2022-09-06 00:00:00;AD;690;OVB;AER;ВВЛ;;ONLINE
2022-09-04 00:00:00;2022-09-11 00:00:00;AD;340;MOW;OMS;ВВЛ;FFP;ONLINE
2022-09-13 00:00:00;2022-09-15 00:00:00;AD;940;MOW;BQS;ВВЛ;FFP;ONLINE
2022-08-26 00:00:00;2022-09-04 00:00:00;AD;470;MOW;OSS;МВЛ;;OFFLINE
2022-09-22 00:00:00;2022-09-27 00:00:00;AD;80;PEZ;MOW;ВВЛ;;OFFLINE
2022-07-26 00:00:00;2022-08-08 00:00:00;AD;310;UFA;MOW;ВВЛ;FFP;ONLINE
2022-08-08 00:00:00;2022-08-17 00:00:00;AD;670;OVB;KUF;ВВЛ;;OFFLINE
2022-07-31 00:00:00;2022-08-28 00:00:00;AD;490;MOW;BAX;ВВЛ;FFP;ONLINE
2022-08-09 00:00:00;2022-08-13 00:00:00;AD;270;MOW;KUF;ВВЛ;;ONLINE
2022-07-31 00:00:00;2022-08-10 00:00:00;CHD;240;UFA;MOW;ВВЛ;;ONLINE
2022-08-10 00:00:00;2022-08-20 00:00:00;AD;330;OVB;TJM;ВВЛ;;OFFLINE
2022-07-26 00:00:00;2022-08-24 00:00:00;AD;660;IKT;LED;ВВЛ;FFP;ONLINE
2022-07-26 00:00:00;2022-08-27 00:00:00;AD;640;YKS;VVO;ВВЛ;;OFFLINE
2022-07-31 00:00:00;2022-08-17 00:00:00;AD;420;MOW;AER;ВВЛ;FFP;ONLINE
2022-07-26 00:00:00;2022-08-03 00:00:00;AD;960;ABA;MOW;ВВЛ;FFP;ONLINE
2022-08-07 00:00:00;2022-08-08 00:00:00;AD;720;BQS;MOW;ВВЛ;;OFFLINE
2022-07-30 00:00:00;2022-08-09 00:00:00;AD;710;BQS;OVB;ВВЛ;;OFFLINE
2022-08-10 00:00:00;2022-08-17 00:00:00;AD;710;TJM;NUX;ВВЛ;;OFFLINE
2022-08-10 00:00:00;2022-08-24 00:00:00;AD;670;VVO;OVB;ВВЛ;;OFFLINE
2022-07-26 00:00:00;2022-08-24 00:00:00;AD;620;VVO;IKT;ВВЛ;;OFFLINE
2022-08-09 00:00:00;2022-08-09 00:00:00;AD;590;MOW;BQS;ВВЛ;;ONLINE
2022-07-23 00:00:00;2022-08-01 00:00:00;AD;920;OVB;MOW;ВВЛ;;OFFLINE
2022-07-26 00:00:00;2022-08-09 00:00:00;AD;390;PEE;MOW;ВВЛ;FFP;ONLINE
2022-08-01 00:00:00;2022-08-08 00:00:00;AD;490;MOW;OVB;ВВЛ;;ONLINE
2022-08-10 00:00:00;2022-08-22 00:00:00;AD;290;RTW;MOW;ВВЛ;FFP;ONLINE
2022-07-26 00:00:00;2022-08-29 00:00:00;AD;330;MOW;PEZ;ВВЛ;FFP;ONLINE
2022-08-09 00:00:00;2022-08-10 00:00:00;AD;260;KZN;MOW;ВВЛ;FFP;ONLINE
2022-07-28 00:00:00;2022-08-08 00:00:00;AD;1260;OVB;AER;ВВЛ;;OFFLINE
2022-07-31 00:00:00;2022-08-06 00:00:00;AD;460;OVB;NBC;ВВЛ;FFP;ONLINE
2022-08-12 00:00:00;2022-08-22 00:00:00;AD;1020;MOW;NJC;ВВЛ;;OFFLINE
2022-07-26 00:00:00;2022-08-15 00:00:00;AD;520;MCX;MOW;ВВЛ;;ONLINE
2022-08-01 00:00:00;2022-08-05 00:00:00;AD;490;OVB;NOJ;ВВЛ;;OFFLINE
2022-07-31 00:00:00;2022-08-06 00:00:00;AD;890;OVB;LED;ВВЛ;;OFFLINE
2022-08-01 00:00:00;2022-08-25 00:00:00;AD;280;YKS;IKT;ВВЛ;FFP;ONLINE
2022-07-31 00:00:00;2022-08-07 00:00:00;AD;320;OVB;IKT;ВВЛ;FFP;ONLINE
2022-07-31 00:00:00;2022-08-05 00:00:00;AD;570;MOW;MCX;ВВЛ;;OFFLINE
2022-07-31 00:00:00;2022-08-13 00:00:00;AD;700;MOW;UUD;ВВЛ;FFP;ONLINE
2022-07-26 00:00:00;2022-08-03 00:00:00;AD;390;MRV;MOW;ВВЛ;;OFFLINE
2022-08-10 00:00:00;2022-08-19 00:00:00;AD;550;TJM;NUX;ВВЛ;;OFFLINE
2022-07-22 00:00:00;2022-08-06 00:00:00;CHD;390;MOW;OGZ;ВВЛ;;ONLINE
2022-08-01 00:00:00;2022-08-05 00:00:00;AD;520;OVB;NUX;ВВЛ;FFP;ONLINE
2022-08-09 00:00:00;2022-08-23 00:00:00;AD;830;TLK;OVB;ВВЛ;;ONLINE
2022-07-19 00:00:00;2022-08-25 00:00:00;AD;610;MOW;IKT;ВВЛ;;OFFLINE
2022-08-01 00:00:00;2022-08-03 00:00:00;AD;260;MOW;PEZ;ВВЛ;;ONLINE
2022-07-31 00:00:00;2022-08-31 00:00:00;AD;580;MOW;KEJ;ВВЛ;;ONLINE
2022-07-26 00:00:00;2022-08-23 00:00:00;AD;320;MOW;RTW;ВВЛ;FFP;ONLINE
2022-08-09 00:00:00;2022-08-11 00:00:00;AD;700;OVB;YKS;ВВЛ;;OFFLINE
2022-07-26 00:00:00;2022-08-16 00:00:00;AD;330;MOW;KGD;ВВЛ;;ONLINE
2022-08-02 00:00:00;2022-08-12 00:00:00;AD;530;CEK;MOW;ВВЛ;;OFFLINE
2022-08-01 00:00:00;2022-08-22 00:00:00;AD;280;MOW;MSQ;МВЛ;FFP;ONLINE
2022-07-31 00:00:00;2022-08-03 00:00:00;AD;450;NUX;OVB;ВВЛ;;OFFLINE
2022-08-09 00:00:00;2022-08-13 00:00:00;AD;720;TAS;OVB;МВЛ;;ONLINE
2022-07-19 00:00:00;2022-08-02 00:00:00;AD;580;KZN;OVB;ВВЛ;FFP;ONLINE
2022-08-10 00:00:00;2022-08-23 00:00:00;AD;510;LED;OVB;ВВЛ;FFP;ONLINE
2022-07-26 00:00:00;2022-08-27 00:00:00;AD;540;MOW;NOZ;ВВЛ;FFP;ONLINE
2022-07-26 00:00:00;2022-08-13 00:00:00;CHD;330;MOW;KGD;ВВЛ;;ONLINE
2022-07-19 00:00:00;2022-08-25 00:00:00;AD;430;CEK;OVB;ВВЛ;;OFFLINE
2022-08-10 00:00:00;2022-08-13 00:00:00;AD;480;OGZ;MOW;ВВЛ;;OFFLINE
2022-07-31 00:00:00;2022-08-07 00:00:00;AD;350;GOJ;MOW;ВВЛ;FFP;ONLINE
2022-08-10 00:00:00;2022-08-10 00:00:00;AD;260;MOW;KUF;ВВЛ;;ONLINE
2022-07-26 00:00:00;2022-08-05 00:00:00;AD;350;LED;MOW;ВВЛ;FFP;ONLINE
2022-07-27 00:00:00;2022-08-01 00:00:00;AD;400;MOW;VOG;ВВЛ;FFP;OFFLINE
2022-08-09 00:00:00;2022-08-28 00:00:00;CHD;320;OVB;IKT;ВВЛ;;ONLINE
2022-07-22 00:00:00;2022-08-18 00:00:00;AD;550;MOW;RGK;ВВЛ;FFP;ONLINE
2022-08-09 00:00:00;2022-08-15 00:00:00;AD;460;LED;MOW;ВВЛ;;ONLINE
2022-07-31 00:00:00;2022-08-07 00:00:00;AD;900;UUD;MOW;ВВЛ;;ONLINE
2022-07-26 00:00:00;2022-08-15 00:00:00;AD;360;NJC;OVB;ВВЛ;FFP;ONLINE
2022-08-03 00:00:00;2022-08-30 00:00:00;CHD;220;MOW;UFA;ВВЛ;;OFFLINE
2022-08-02 00:00:00;2022-08-05 00:00:00;AD;520;OVB;NUX;ВВЛ;;OFFLINE
2022-08-09 00:00:00;2022-08-18 00:00:00;AD;430;IKT;YKS;ВВЛ;FFP;ONLINE
2022-08-23 00:00:00;2022-08-30 00:00:00;AD;330;KUF;MOW;ВВЛ;FFP;OFFLINE
2022-08-10 00:00:00;2022-08-12 00:00:00;AD;1220;BTK;MOW;ВВЛ;;ONLINE
2022-08-01 00:00:00;2022-08-05 00:00:00;AD;200;OVB;NOZ;ВВЛ;FFP;ONLINE
2022-07-30 00:00:00;2022-08-16 00:00:00;AD;830;MOW;YKS;ВВЛ;FFP;OFFLINE
2022-08-09 00:00:00;2022-08-23 00:00:00;CHD;360;PEE;MOW;ВВЛ;FFP;ONLINE
2022-08-10 00:00:00;2022-08-21 00:00:00;INF;0;ASF;MOW;ВВЛ;;ONLINE
2022-07-23 00:00:00;2022-08-31 00:00:00;CHD;440;MOW;IKT;ВВЛ;;ONLINE
2022-08-29 00:00:00;2022-08-31 00:00:00;AD;720;NSK;MOW;ВВЛ;;OFFLINE
2022-07-19 00:00:00;2022-08-03 00:00:00;AD;470;OVB;YKS;ВВЛ;FFP;ONLINE
2022-08-10 00:00:00;2022-08-31 00:00:00;CHD;610;HTA;MOW;ВВЛ;;ONLINE
2022-07-23 00:00:00;2022-08-04 00:00:00;AD;690;TOF;MOW;ВВЛ;;ONLINE
2022-08-09 00:00:00;2022-08-16 00:00:00;AD;1190;AER;OVB;ВВЛ;FFP;ONLINE
2022-08-09 00:00:00;2022-08-12 00:00:00;AD;320;MOW;LED;ВВЛ;FFP;ONLINE
2022-08-01 00:00:00;2022-08-24 00:00:00;AD;450;IKT;OVB;ВВЛ;;ONLINE
2022-08-05 00:00:00;2022-08-07 00:00:00;INF;0;UUD;OVB;ВВЛ;;OFFLINE
2022-07-23 00:00:00;2022-08-04 00:00:00;AD;480;OVB;NUX;ВВЛ;;ONLINE
2022-07-26 00:00:00;2022-08-19 00:00:00;AD;560;LED;OVB;ВВЛ;FFP;ONLINE
2022-08-14 00:00:00;2022-08-17 00:00:00;CHD;460;MOW;OMS;ВВЛ;FFP;ONLINE
2022-08-09 00:00:00;2022-08-16 00:00:00;AD;780;KZN;OVB;ВВЛ;;OFFLINE
2022-08-04 00:00:00;2022-08-06 00:00:00;AD;560;MOW;ASF;ВВЛ;FFP;OFFLINE
2022-07-28 00:00:00;2022-08-07 00:00:00;AD;1130;OVB;VVO;ВВЛ;FFP;ONLINE
2022-07-26 00:00:00;2022-08-16 00:00:00;AD;660;OVB;BQS;ВВЛ;;ONLINE
2022-07-19 00:00:00;2022-08-10 00:00:00;AD;530;OGZ;MOW;ВВЛ;;OFFLINE
2022-08-10 00:00:00;2022-08-15 00:00:00;AD;650;MOW;BAX;ВВЛ;FFP;OFFLINE
2022-07-29 00:00:00;2022-08-17 00:00:00;AD;380;OVB;LBD;МВЛ;;OFFLINE
2022-08-15 00:00:00;2022-08-20 00:00:00;AD;220;RGK;OVB;ВВЛ;;OFFLINE
2022-08-02 00:00:00;2022-08-05 00:00:00;AD;340;KUF;MOW;ВВЛ;;OFFLINE
2022-08-10 00:00:00;2022-08-21 00:00:00;AD;520;MOW;MMK;ВВЛ;FFP;OFFLINE
2022-08-01 00:00:00;2022-08-12 00:00:00;AD;570;OVB;GOJ;ВВЛ;FFP;ONLINE
2022-08-10 00:00:00;2022-08-14 00:00:00;AD;450;IKT;OVB;ВВЛ;FFP;ONLINE
2022-07-23 00:00:00;2022-08-28 00:00:00;CHD;230;SVX;MOW;ВВЛ;;ONLINE
2022-08-09 00:00:00;2022-08-16 00:00:00;CHD;640;UUD;MOW;ВВЛ;;ONLINE
2022-08-10 00:00:00;2022-08-13 00:00:00;AD;750;LED;IKT;ВВЛ;;OFFLINE
2022-08-08 00:00:00;2022-08-15 00:00:00;AD;670;UUD;OVB;ВВЛ;;OFFLINE
2022-07-27 00:00:00;2022-08-08 00:00:00;AD;570;OVB;HTA;ВВЛ;;ONLINE
2022-08-01 00:00:00;2022-08-11 00:00:00;AD;370;KZN;MOW;ВВЛ;;ONLINE
2022-08-01 00:00:00;2022-08-25 00:00:00;AD;660;YKS;OVB;ВВЛ;;ONLINE
2022-08-02 00:00:00;2022-08-04 00:00:00;AD;580;NJC;MOW;ВВЛ;FFP;OFFLINE
2022-07-23 00:00:00;2022-08-03 00:00:00;AD;350;OVB;ABA;ВВЛ;;ONLINE
2022-07-23 00:00:00;2022-08-04 00:00:00;AD;510;IKT;OVB;ВВЛ;;ONLINE
2022-08-09 00:00:00;2022-08-10 00:00:00;INF;0;MOW;MCX;ВВЛ;;OFFLINE
2022-07-31 00:00:00;2022-08-30 00:00:00;AD;650;OSS;MOW;МВЛ;;ONLINE
2022-08-01 00:00:00;2022-08-08 00:00:00;AD;990;MOW;AER;ВВЛ;FFP;ONLINE
2022-08-01 00:00:00;2022-08-15 00:00:00;AD;250;MOW;KZN;ВВЛ;;ONLINE
2022-08-10 00:00:00;2022-08-28 00:00:00;AD;540;OVB;MOW;ВВЛ;;ONLINE
2022-07-27 00:00:00;2022-08-03 00:00:00;AD;410;KHV;UUS;ВВЛ;FFP;ONLINE
2022-08-09 00:00:00;2022-08-16 00:00:00;AD;640;OVB;MOW;ВВЛ;;ONLINE
2022-07-30 00:00:00;2022-08-21 00:00:00;AD;560;LED;OVB;ВВЛ;;ONLINE
2022-07-27 00:00:00;2022-08-23 00:00:00;AD;470;OVB;BQS;ВВЛ;FFP;ONLINE
2022-08-10 00:00:00;2022-08-22 00:00:00;AD;270;MOW;KUF;ВВЛ;FFP;ONLINE
2022-08-17 00:00:00;2022-08-19 00:00:00;AD;770;OVB;MOW;ВВЛ;;OFFLINE
2022-08-09 00:00:00;2022-08-31 00:00:00;AD;640;OVB;AER;ВВЛ;;ONLINE
2022-08-01 00:00:00;2022-08-07 00:00:00;AD;310;TJM;OVB;ВВЛ;FFP;ONLINE
2022-08-09 00:00:00;2022-08-20 00:00:00;AD;270;OVB;SVX;ВВЛ;;OFFLINE
2022-07-27 00:00:00;2022-08-01 00:00:00;AD;770;YKS;OVB;ВВЛ;;ONLINE
2022-07-27 00:00:00;2022-08-03 00:00:00;AD;490;OSS;OVB;МВЛ;;OFFLINE
2022-08-01 00:00:00;2022-08-06 00:00:00;AD;390;OVB;NJC;ВВЛ;;OFFLINE
2022-07-27 00:00:00;2022-08-03 00:00:00;AD;410;UFA;MOW;ВВЛ;;OFFLINE
2022-08-10 00:00:00;2022-08-11 00:00:00;AD;250;BQS;IKT;ВВЛ;FFP;ONLINE
2022-07-19 00:00:00;2022-08-18 00:00:00;AD;980;MOW;YKS;ВВЛ;FFP;ONLINE
2022-08-10 00:00:00;2022-08-20 00:00:00;CHD;540;OMS;MOW;ВВЛ;FFP;ONLINE
2022-08-11 00:00:00;2022-08-24 00:00:00;AD;470;SLY;MOW;ВВЛ;;OFFLINE
2022-07-27 00:00:00;2022-08-02 00:00:00;AD;490;VVO;UUS;ВВЛ;;OFFLINE
2022-07-28 00:00:00;2022-08-21 00:00:00;AD;230;MOW;AER;ВВЛ;FFP;ONLINE
2022-08-01 00:00:00;2022-08-25 00:00:00;AD;470;MOW;OVB;ВВЛ;FFP;ONLINE
2022-07-27 00:00:00;2022-08-05 00:00:00;AD;700;LED;OVB;ВВЛ;;ONLINE
2022-07-19 00:00:00;2022-08-09 00:00:00;AD;180;OVB;KJA;ВВЛ;;OFFLINE
2022-07-24 00:00:00;2022-08-13 00:00:00;CHD;260;NJC;OVB;ВВЛ;;ONLINE
2022-07-27 00:00:00;2022-08-21 00:00:00;CHD;390;OVB;MCX;ВВЛ;;ONLINE
2022-08-01 00:00:00;2022-08-03 00:00:00;AD;300;KZN;MOW;ВВЛ;;ONLINE
2022-08-10 00:00:00;2022-08-18 00:00:00;AD;970;VVO;OVB;ВВЛ;FFP;ONLINE
2022-07-24 00:00:00;2022-08-11 00:00:00;AD;280;LED;OVB;ВВЛ;FFP;ONLINE
2022-08-11 00:00:00;2022-08-19 00:00:00;AD;770;OVB;NER;ВВЛ;FFP;OFFLINE
2022-07-27 00:00:00;2022-08-10 00:00:00;AD;580;MRV;OVB;ВВЛ;;ONLINE
2022-08-11 00:00:00;2022-08-19 00:00:00;AD;540;OVB;NUX;ВВЛ;FFP;ONLINE
2022-08-02 00:00:00;2022-08-04 00:00:00;AD;530;LED;OVB;ВВЛ;FFP;OFFLINE
2022-07-27 00:00:00;2022-08-23 00:00:00;AD;360;MOW;KGD;ВВЛ;;ONLINE
2022-08-11 00:00:00;2022-08-15 00:00:00;AD;300;MOW;KZN;ВВЛ;;OFFLINE
2022-07-24 00:00:00;2022-08-06 00:00:00;AD;700;HTA;MOW;ВВЛ;FFP;ONLINE
2022-08-01 00:00:00;2022-08-07 00:00:00;AD;410;OVB;KUF;ВВЛ;FFP;ONLINE
2022-08-10 00:00:00;2022-08-11 00:00:00;AD;920;BQS;MOW;ВВЛ;;OFFLINE
2022-08-01 00:00:00;2022-08-19 00:00:00;AD;700;OVB;YKS;ВВЛ;FFP;ONLINE
2022-07-29 00:00:00;2022-08-16 00:00:00;AD;220;AER;MOW;ВВЛ;;ONLINE
2022-07-27 00:00:00;2022-08-09 00:00:00;CHD;360;MOW;NJC;ВВЛ;;OFFLINE
2022-07-27 00:00:00;2022-08-23 00:00:00;AD;870;MOW;NSK;ВВЛ;FFP;ONLINE
2022-07-29 00:00:00;2022-08-21 00:00:00;AD;690;OVB;MOW;ВВЛ;FFP;ONLINE
2022-07-27 00:00:00;2022-08-02 00:00:00;AD;580;OVB;UUD;ВВЛ;FFP;ONLINE
2022-07-20 00:00:00;2022-08-22 00:00:00;AD;280;MOW;KUF;ВВЛ;;OFFLINE
2022-07-19 00:00:00;2022-08-16 00:00:00;AD;360;KGD;MOW;ВВЛ;;ONLINE
2022-08-01 00:00:00;2022-08-24 00:00:00;AD;340;MOW;MMK;ВВЛ;FFP;ONLINE
2022-08-01 00:00:00;2022-08-02 00:00:00;AD;440;MOW;OMS;ВВЛ;;ONLINE
2022-08-02 00:00:00;2022-08-06 00:00:00;AD;250;OVB;KJA;ВВЛ;FFP;ONLINE
