Region_id;Country_id;Item_id;Sales Channel;Order ID;Pay Date;Units Sold;Unit Price;Unit Cost
3;6;3;2;13464;07.03.2021;4070;421.89;364.69
5;122;3;2;81797;13.03.2021;6437;421.89;364.69
5;3;12;1;41625;19.03.2021;8110;109.28;35.84
3;76;9;2;10765;17.03.2021;6909;81.73;56.67
7;88;10;2;69066;06.03.2021;2680;47.45;31.79
5;72;2;1;33408;14.03.2021;2305;255.28;159.42
5;170;9;2;42702;27.03.2021;4695;81.73;56.67
7;110;1;2;62890;23.03.2021;5791;668.27;502.54
3;62;11;1;21946;28.03.2021;3568;152.58;97.44
7;131;2;2;34875;18.03.2021;3030;255.28;159.42
5;1;9;2;88713;22.03.2021;1214;81.73;56.67
4;9;7;1;87527;30.03.2021;2186;154.06;90.93
4;100;3;2;77416;14.03.2021;2046;421.89;364.69
5;122;1;2;21510;17.03.2021;3923;668.27;502.54
5;150;2;1;24970;10.03.2021;2979;255.28;159.42
4;106;11;2;19989;24.03.2021;1406;152.58;97.44
3;136;5;1;80789;09.03.2021;3427;437.20;263.33
1;146;6;1;18627;20.03.2021;297;9.33;6.92
2;81;10;1;56787;13.03.2021;5303;47.45;31.79
7;5;6;1;65588;17.03.2021;8762;9.33;6.92
7;20;10;2;57377;07.03.2021;3023;47.45;31.79
7;64;10;1;51536;09.03.2021;7465;47.45;31.79
3;137;1;1;29475;12.03.2021;3499;668.27;502.54
4;68;10;1;69636;08.03.2021;9569;47.45;31.79
7;185;5;2;32494;15.03.2021;6147;437.20;263.33
3;125;11;1;55552;20.03.2021;738;152.58;97.44
7;80;7;2;58347;07.03.2021;2879;154.06;90.93
2;168;2;1;57447;09.03.2021;9137;255.28;159.42
7;88;10;2;31450;30.03.2021;8111;47.45;31.79
1;114;8;1;55986;23.03.2021;5430;651.21;524.96
7;41;7;2;78716;13.03.2021;8756;154.06;90.93
7;163;12;1;54333;17.03.2021;2781;109.28;35.84
7;23;9;2;79559;29.03.2021;4228;81.73;56.67
3;165;1;2;78151;23.03.2021;6853;668.27;502.54
7;185;1;1;25894;02.03.2021;6442;668.27;502.54
4;175;8;2;85605;30.03.2021;5811;651.21;524.96
1;12;6;2;22134;22.03.2021;9811;9.33;6.92
4;106;10;2;57360;12.03.2021;319;47.45;31.79
7;47;12;1;15193;14.03.2021;1249;109.28;35.84
5;160;4;1;86578;03.03.2021;3542;205.70;117.11
5;45;6;1;64486;27.03.2021;171;9.33;6.92
1;164;8;1;18924;26.03.2021;1142;651.21;524.96
3;61;1;2;71927;21.03.2021;8490;668.27;502.54
4;154;5;1;82563;26.03.2021;1284;437.20;263.33
3;42;1;1;51929;14.03.2021;621;668.27;502.54
1;77;7;1;78157;20.03.2021;4633;154.06;90.93
7;185;1;1;41407;20.03.2021;3478;668.27;502.54
7;20;1;2;98872;27.03.2021;4351;668.27;502.54
3;137;11;2;99775;22.03.2021;6475;152.58;97.44
3;36;11;2;80371;02.03.2021;6104;152.58;97.44
1;111;2;2;38946;08.03.2021;1525;255.28;159.42
5;74;2;1;70819;26.03.2021;8056;255.28;159.42
7;64;10;2;53336;23.03.2021;3044;47.45;31.79
5;10;6;2;50878;15.03.2021;869;9.33;6.92
4;177;10;1;89857;25.03.2021;7944;47.45;31.79
4;106;6;2;23715;02.03.2021;7710;9.33;6.92
4;59;5;1;27925;22.03.2021;5640;437.20;263.33
5;72;1;1;14992;07.03.2021;4241;668.27;502.54
3;66;9;1;39452;26.03.2021;8047;81.73;56.67
7;110;12;2;72873;10.03.2021;8626;109.28;35.84
7;112;12;1;48854;03.03.2021;9577;109.28;35.84
1;79;8;2;88024;20.03.2021;1530;651.21;524.96
7;89;5;1;93044;28.03.2021;7146;437.20;263.33
7;63;9;1;63607;07.03.2021;6117;81.73;56.67
3;13;10;2;51436;11.03.2021;167;47.45;31.79
5;45;1;1;25286;11.03.2021;8051;668.27;502.54
4;121;10;1;95944;28.03.2021;554;47.45;31.79
7;20;4;1;21227;12.03.2021;5495;205.70;117.11
2;173;10;2;60983;19.03.2021;2722;47.45;31.79
2;113;1;1;32092;17.03.2021;9115;668.27;502.54
2;173;5;1;73466;16.03.2021;3584;437.20;263.33
2;81;7;2;61047;05.03.2021;2073;154.06;90.93
4;158;10;1;12808;27.03.2021;2555;47.45;31.79
7;96;9;1;43755;04.03.2021;35;81.73;56.67
7;110;2;2;50923;25.03.2021;1548;255.28;159.42
2;126;12;2;28379;16.03.2021;1163;109.28;35.84
4;159;5;2;22224;11.03.2021;4978;437.20;263.33
1;162;12;1;85585;12.03.2021;6123;109.28;35.84
4;57;1;1;53625;10.03.2021;9759;668.27;502.54
5;72;8;2;38536;06.03.2021;8078;651.21;524.96
4;100;11;2;24542;26.03.2021;5304;152.58;97.44
4;37;6;1;92897;16.03.2021;2693;9.33;6.92
1;12;8;1;16887;07.03.2021;3529;651.21;524.96
2;138;3;1;26831;01.03.2021;8130;421.89;364.69
3;136;5;2;45076;28.03.2021;8846;437.20;263.33
7;99;7;2;91002;27.03.2021;5055;154.06;90.93
5;3;3;2;56021;22.03.2021;8170;421.89;364.69
7;55;8;1;18575;22.03.2021;6632;651.21;524.96
3;36;3;2;19137;17.03.2021;915;421.89;364.69
2;168;6;2;15213;04.03.2021;8524;9.33;6.92
5;123;2;2;16338;25.03.2021;8995;255.28;159.42
2;52;5;2;39081;17.03.2021;8896;437.20;263.33
3;135;11;2;62039;28.03.2021;6825;152.58;97.44
5;176;6;2;70842;22.03.2021;8411;9.33;6.92
3;66;7;2;13152;08.03.2021;1317;154.06;90.93
7;184;5;2;23662;22.03.2021;235;437.20;263.33
5;123;9;2;19093;17.03.2021;1887;81.73;56.67
1;79;3;1;13203;23.03.2021;30;421.89;364.69
7;50;3;2;71776;19.03.2021;448;421.89;364.69
1;114;3;2;87630;16.03.2021;5961;421.89;364.69
7;48;11;2;95613;15.03.2021;1415;152.58;97.44
7;41;5;1;47607;01.03.2021;8691;437.20;263.33
1;18;10;2;37520;30.03.2021;1701;47.45;31.79
7;157;8;1;76297;07.03.2021;1386;651.21;524.96
3;46;11;1;46911;04.03.2021;720;152.58;97.44
7;48;9;2;19366;30.03.2021;9709;81.73;56.67
7;102;1;2;25699;15.03.2021;388;668.27;502.54
7;32;4;1;14977;23.03.2021;1824;205.70;117.11
5;87;10;2;78299;23.03.2021;5116;47.45;31.79
4;133;10;1;43795;24.03.2021;8395;47.45;31.79
3;16;2;1;61625;09.03.2021;1821;255.28;159.42
2;113;11;2;18982;28.03.2021;2586;152.58;97.44
2;124;4;1;35090;28.03.2021;9915;205.70;117.11
4;40;8;1;56204;16.03.2021;62;651.21;524.96
7;24;5;1;80609;23.03.2021;1313;437.20;263.33
1;69;11;2;23624;26.03.2021;8986;152.58;97.44
4;4;12;2;32596;12.03.2021;429;109.28;35.84
7;34;6;2;81907;19.03.2021;23;9.33;6.92
3;6;7;2;17965;01.03.2021;4177;154.06;90.93
4;53;7;2;54216;16.03.2021;6336;154.06;90.93
3;165;4;2;96131;07.03.2021;1971;205.70;117.11
1;84;1;1;56215;25.03.2021;3589;668.27;502.54
3;46;11;2;79006;18.03.2021;5725;152.58;97.44
4;19;3;1;46069;23.03.2021;9947;421.89;364.69
5;109;6;2;71005;03.03.2021;9853;9.33;6.92
7;48;11;1;94442;30.03.2021;6074;152.58;97.44
5;109;12;2;19042;09.03.2021;1270;109.28;35.84
4;35;9;1;24498;09.03.2021;5133;81.73;56.67
3;136;3;2;72532;22.03.2021;9388;421.89;364.69
5;74;4;2;41900;15.03.2021;2790;205.70;117.11
7;99;8;1;43388;17.03.2021;6123;651.21;524.96
7;80;12;1;14814;07.03.2021;7207;109.28;35.84
5;171;4;1;36025;30.03.2021;5889;205.70;117.11
7;80;3;2;13902;23.03.2021;9049;421.89;364.69
7;89;10;2;87356;24.03.2021;5599;47.45;31.79
1;155;6;1;42329;18.03.2021;1480;9.33;6.92
4;129;4;2;76795;23.03.2021;4667;205.70;117.11
2;51;8;2;35759;28.03.2021;164;651.21;524.96
3;16;9;2;86257;04.03.2021;5008;81.73;56.67
7;131;7;1;42357;11.03.2021;3266;154.06;90.93
7;5;10;1;40156;11.03.2021;1036;47.45;31.79
1;107;2;2;42785;27.03.2021;1448;255.28;159.42
6;104;9;1;65405;12.03.2021;9664;81.73;56.67
2;173;5;2;40209;13.03.2021;7876;437.20;263.33
5;183;1;1;41420;01.03.2021;307;668.27;502.54
3;61;8;2;60292;19.03.2021;8213;651.21;524.96
1;164;5;1;50113;06.03.2021;4879;437.20;263.33
4;54;2;2;61199;03.03.2021;623;255.28;159.42
7;23;1;1;15899;26.03.2021;7794;668.27;502.54
7;174;2;2;23592;21.03.2021;5771;255.28;159.42
7;39;3;1;65691;17.03.2021;5966;421.89;364.69
5;83;4;2;40638;23.03.2021;6820;205.70;117.11
4;19;2;2;78905;26.03.2021;8808;255.28;159.42
4;91;11;1;47999;27.03.2021;9435;152.58;97.44
7;41;10;1;47454;15.03.2021;8236;47.45;31.79
2;101;9;2;93839;21.03.2021;1780;81.73;56.67
3;6;10;1;75752;08.03.2021;8663;47.45;31.79
4;148;6;1;68824;13.03.2021;4518;9.33;6.92
3;16;3;1;20714;29.03.2021;7004;421.89;364.69
2;168;12;1;66116;07.03.2021;814;109.28;35.84
7;112;12;1;31752;01.03.2021;2671;109.28;35.84
3;43;3;1;21379;04.03.2021;6331;421.89;364.69
3;125;3;2;10782;04.03.2021;7580;421.89;364.69
7;47;12;2;72779;07.03.2021;9235;109.28;35.84
6;60;9;2;62218;25.03.2021;6144;81.73;56.67
1;114;1;2;20978;27.03.2021;188;668.27;502.54
4;53;6;2;42972;25.03.2021;5278;9.33;6.92
3;46;11;2;49142;16.03.2021;2356;152.58;97.44
1;111;1;2;12461;28.03.2021;4395;668.27;502.54
4;94;2;1;92934;15.03.2021;1401;255.28;159.42
1;111;11;1;52597;05.03.2021;5410;152.58;97.44
2;168;6;2;20517;03.03.2021;5489;9.33;6.92
7;157;6;1;87794;24.03.2021;2736;9.33;6.92
2;124;12;2;82557;22.03.2021;5283;109.28;35.84
4;7;3;2;64967;18.03.2021;3288;421.89;364.69
4;14;6;2;12217;28.03.2021;3947;9.33;6.92
4;49;9;2;43530;10.03.2021;6480;81.73;56.67
1;182;5;2;15162;12.03.2021;7145;437.20;263.33
4;49;3;1;15397;30.03.2021;4226;421.89;364.69
2;81;10;1;49554;17.03.2021;3042;47.45;31.79
7;134;11;2;84982;29.03.2021;940;152.58;97.44
4;56;3;2;96060;03.03.2021;2301;421.89;364.69
3;137;2;2;19199;09.03.2021;3535;255.28;159.42
4;35;9;2;67841;21.03.2021;8086;81.73;56.67
7;103;5;1;57461;19.03.2021;1427;437.20;263.33
1;18;11;2;80564;26.03.2021;6062;152.58;97.44
3;125;6;1;11684;29.03.2021;6529;9.33;6.92
7;134;8;1;92391;05.03.2021;4393;651.21;524.96
7;5;10;1;76281;04.03.2021;3255;47.45;31.79
4;158;3;1;83986;04.03.2021;3743;421.89;364.69
7;28;3;1;18166;05.03.2021;8519;421.89;364.69
2;8;1;2;58514;26.03.2021;7275;668.27;502.54
7;80;6;2;76754;19.03.2021;1735;9.33;6.92
5;176;1;1;41639;04.03.2021;654;668.27;502.54
5;130;2;1;63958;23.03.2021;4818;255.28;159.42
2;113;9;2;81525;10.03.2021;2044;81.73;56.67
3;42;8;1;84192;18.03.2021;2181;651.21;524.96
7;23;3;1;68836;11.03.2021;2109;421.89;364.69
3;169;11;2;84370;30.03.2021;738;152.58;97.44
4;56;7;1;96736;10.03.2021;4012;154.06;90.93
4;143;3;1;33907;25.03.2021;9904;421.89;364.69
5;10;8;2;10889;07.03.2021;3419;651.21;524.96
4;68;7;1;14717;29.03.2021;1593;154.06;90.93
4;177;4;2;39459;22.03.2021;8493;205.70;117.11
7;153;10;2;41213;22.03.2021;218;47.45;31.79
1;155;8;1;73110;09.03.2021;9898;651.21;524.96
7;89;1;1;60311;23.03.2021;2694;668.27;502.54
7;144;4;2;25007;21.03.2021;799;205.70;117.11
5;45;12;1;41422;29.03.2021;8435;109.28;35.84
2;51;12;1;10812;09.03.2021;6858;109.28;35.84
4;35;4;1;66463;17.03.2021;9354;205.70;117.11
7;88;1;2;78692;30.03.2021;6241;668.27;502.54
7;64;6;1;59847;10.03.2021;9867;9.33;6.92
1;85;12;1;29308;27.03.2021;9612;109.28;35.84
4;54;12;2;58487;04.03.2021;6886;109.28;35.84
7;30;10;1;45826;20.03.2021;134;47.45;31.79
1;114;1;2;31799;20.03.2021;9827;668.27;502.54
7;153;9;2;63910;07.03.2021;3471;81.73;56.67
4;19;2;1;61695;13.03.2021;602;255.28;159.42
1;21;5;2;41723;28.03.2021;7788;437.20;263.33
6;27;6;2;72591;09.03.2021;3627;9.33;6.92
7;88;3;2;49930;03.03.2021;3749;421.89;364.69
3;36;10;1;11400;24.03.2021;5815;47.45;31.79
1;162;3;2;91694;12.03.2021;4517;421.89;364.69
4;154;4;1;27536;20.03.2021;6580;205.70;117.11
5;83;1;2;12681;03.03.2021;5758;668.27;502.54
3;43;12;1;22914;25.03.2021;7837;109.28;35.84
4;108;5;1;41053;09.03.2021;5634;437.20;263.33
4;91;3;2;11947;30.03.2021;3998;421.89;364.69
4;177;6;2;67475;07.03.2021;4810;9.33;6.92
7;47;12;1;31549;06.03.2021;1980;109.28;35.84
4;67;3;2;95112;07.03.2021;6450;421.89;364.69
3;135;1;2;51135;16.03.2021;1195;668.27;502.54
5;10;9;2;59626;20.03.2021;6218;81.73;56.67
4;100;5;2;62619;28.03.2021;3557;437.20;263.33
4;37;1;2;99182;03.03.2021;2279;668.27;502.54
3;117;11;2;80414;24.03.2021;3481;152.58;97.44
4;181;11;2;14445;20.03.2021;5295;152.58;97.44
1;84;5;2;51435;25.03.2021;7881;437.20;263.33
7;29;11;1;78577;02.03.2021;8432;152.58;97.44
7;63;6;2;35096;05.03.2021;6171;9.33;6.92
1;25;5;2;47245;28.03.2021;7353;437.20;263.33
1;152;2;2;23310;09.03.2021;264;255.28;159.42
7;174;5;2;58610;06.03.2021;222;437.20;263.33
4;133;2;1;30493;20.03.2021;4575;255.28;159.42
1;79;10;2;93338;03.03.2021;7704;47.45;31.79
7;102;11;1;93557;28.03.2021;6019;152.58;97.44
4;56;4;1;64592;26.03.2021;2962;205.70;117.11
1;172;3;1;91917;03.03.2021;4008;421.89;364.69
1;21;5;2;88037;17.03.2021;1661;437.20;263.33
7;47;10;1;17488;09.03.2021;457;47.45;31.79
4;115;9;1;31837;24.03.2021;1964;81.73;56.67
5;45;11;2;64682;14.03.2021;9781;152.58;97.44
4;40;7;2;56655;11.03.2021;4536;154.06;90.93
5;141;3;1;90415;23.03.2021;8892;421.89;364.69
3;43;4;2;75656;05.03.2021;2541;205.70;117.11
2;168;5;2;64100;08.03.2021;7206;437.20;263.33
4;91;8;2;24504;15.03.2021;1643;651.21;524.96
7;131;12;2;67652;24.03.2021;6637;109.28;35.84
5;78;1;2;41362;28.03.2021;5;668.27;502.54
2;149;10;2;25483;20.03.2021;1598;47.45;31.79
3;125;12;2;16896;16.03.2021;8293;109.28;35.84
3;36;2;2;64510;10.03.2021;9003;255.28;159.42
3;169;9;1;44268;17.03.2021;9669;81.73;56.67
3;16;5;1;64145;08.03.2021;8266;437.20;263.33
4;105;3;1;59144;09.03.2021;9799;421.89;364.69
5;150;6;2;16302;16.03.2021;1303;9.33;6.92
4;75;2;1;19686;28.03.2021;6845;255.28;159.42
5;3;4;2;25396;21.03.2021;2526;205.70;117.11
5;87;2;1;86560;25.03.2021;1473;255.28;159.42
1;127;10;1;38341;21.03.2021;8849;47.45;31.79
7;95;6;1;82929;09.03.2021;6846;9.33;6.92
1;179;2;1;24550;30.03.2021;9688;255.28;159.42
4;56;7;2;34458;23.03.2021;8628;154.06;90.93
3;13;5;1;65938;17.03.2021;6955;437.20;263.33
4;9;3;1;79310;29.03.2021;4984;421.89;364.69
2;52;4;2;86920;17.03.2021;5065;205.70;117.11
4;9;11;1;18149;23.03.2021;6577;152.58;97.44
1;77;5;1;34408;19.03.2021;932;437.20;263.33
4;2;2;1;34139;19.03.2021;6572;255.28;159.42
2;101;9;1;57817;05.03.2021;3970;81.73;56.67
4;93;9;2;62946;12.03.2021;632;81.73;56.67
2;81;5;1;59061;28.03.2021;6093;437.20;263.33
5;1;10;2;62732;16.03.2021;6922;47.45;31.79
3;33;1;1;52555;08.03.2021;1716;668.27;502.54
1;179;10;1;14161;29.03.2021;6105;47.45;31.79
3;169;8;1;75211;30.03.2021;7751;651.21;524.96
4;37;8;2;10398;13.03.2021;1346;651.21;524.96
5;141;9;1;96445;19.03.2021;3614;81.73;56.67
7;145;2;2;77107;27.03.2021;8309;255.28;159.42
3;62;5;2;18171;30.03.2021;1218;437.20;263.33
5;90;11;1;82452;30.03.2021;5158;152.58;97.44
4;38;9;1;34801;07.03.2021;4978;81.73;56.67
1;18;4;1;97097;10.03.2021;2557;205.70;117.11
5;78;3;1;93251;10.03.2021;1807;421.89;364.69
5;87;7;1;34206;18.03.2021;3670;154.06;90.93
5;171;11;1;72935;05.03.2021;1119;152.58;97.44
2;124;7;1;99443;21.03.2021;4161;154.06;90.93
7;110;1;1;55766;03.03.2021;4829;668.27;502.54
7;39;5;2;70972;30.03.2021;2193;437.20;263.33
4;106;9;1;56159;02.03.2021;7351;81.73;56.67
1;182;2;2;19457;26.03.2021;8433;255.28;159.42
7;174;2;1;21028;08.03.2021;5599;255.28;159.42
5;11;3;2;38063;20.03.2021;6042;421.89;364.69
5;183;4;1;99786;21.03.2021;8986;205.70;117.11
2;113;7;1;62452;11.03.2021;686;154.06;90.93
7;119;1;2;14348;25.03.2021;9427;668.27;502.54
2;81;1;1;50790;01.03.2021;528;668.27;502.54
5;10;8;2;49128;23.03.2021;1336;651.21;524.96
7;95;3;2;73741;28.03.2021;6232;421.89;364.69
1;70;11;1;61040;04.03.2021;1627;152.58;97.44
4;121;1;2;44468;07.03.2021;963;668.27;502.54
4;175;2;2;19498;29.03.2021;9714;255.28;159.42
1;107;12;2;78636;07.03.2021;384;109.28;35.84
7;167;12;2;96416;23.03.2021;7511;109.28;35.84
1;155;10;2;44408;28.03.2021;2660;47.45;31.79
7;48;11;2;36209;11.03.2021;9432;152.58;97.44
5;109;7;2;12449;27.03.2021;8455;154.06;90.93
7;119;1;2;55789;11.03.2021;2391;668.27;502.54
4;37;9;2;75922;14.03.2021;933;81.73;56.67
5;160;7;1;34572;28.03.2021;5803;154.06;90.93
3;61;7;2;80493;25.03.2021;5757;154.06;90.93
5;176;12;2;54471;27.03.2021;1581;109.28;35.84
4;147;11;2;74324;09.03.2021;1092;152.58;97.44
4;106;9;1;39900;13.03.2021;4139;81.73;56.67
3;137;5;2;38080;18.03.2021;7602;437.20;263.33
3;16;6;2;27774;02.03.2021;392;9.33;6.92
1;25;2;2;64925;18.03.2021;8451;255.28;159.42
7;131;10;1;77507;12.03.2021;9754;47.45;31.79
7;58;10;1;90523;11.03.2021;9304;47.45;31.79
5;45;8;1;91012;02.03.2021;4137;651.21;524.96
4;37;5;2;73039;04.03.2021;8323;437.20;263.33
4;147;8;2;82703;17.03.2021;7958;651.21;524.96
4;56;11;1;83135;23.03.2021;6173;152.58;97.44
4;133;8;2;89496;13.03.2021;8129;651.21;524.96
7;95;9;1;33977;14.03.2021;6019;81.73;56.67
5;11;8;1;80803;11.03.2021;4065;651.21;524.96
7;103;4;1;41228;07.03.2021;3524;205.70;117.11
7;153;8;1;48539;14.03.2021;7680;651.21;524.96
7;140;9;1;63053;07.03.2021;6852;81.73;56.67
5;3;4;2;97118;25.03.2021;3388;205.70;117.11
3;16;2;2;80114;18.03.2021;6668;255.28;159.42
7;95;12;2;83454;11.03.2021;8103;109.28;35.84
7;167;6;1;95578;29.03.2021;6135;9.33;6.92
7;142;1;2;66960;19.03.2021;1239;668.27;502.54
1;21;12;1;45107;19.03.2021;918;109.28;35.84
3;117;1;1;39552;07.03.2021;4709;668.27;502.54
4;53;11;2;66865;22.03.2021;9180;152.58;97.44
7;23;7;1;15644;12.03.2021;2929;154.06;90.93
3;165;3;2;51517;08.03.2021;1586;421.89;364.69
7;89;5;1;32148;25.03.2021;2813;437.20;263.33
3;42;9;2;92227;17.03.2021;1300;81.73;56.67
1;69;7;1;58479;08.03.2021;3773;154.06;90.93
3;61;3;2;34659;24.03.2021;3986;421.89;364.69
7;24;1;1;86552;27.03.2021;7725;668.27;502.54
1;70;1;2;16977;18.03.2021;7807;668.27;502.54
4;22;10;1;40781;25.03.2021;9082;47.45;31.79
3;165;4;1;19844;12.03.2021;3429;205.70;117.11
7;32;8;1;48078;15.03.2021;4759;651.21;524.96
1;127;8;1;46426;26.03.2021;4014;651.21;524.96
2;81;6;1;77860;03.03.2021;4169;9.33;6.92
7;112;6;2;32385;25.03.2021;5228;9.33;6.92
4;7;8;1;32038;25.03.2021;9227;651.21;524.96
5;72;10;2;25887;03.03.2021;5233;47.45;31.79
4;19;9;1;15029;25.03.2021;4346;81.73;56.67
7;112;8;2;97595;17.03.2021;4695;651.21;524.96
7;99;4;2;63745;04.03.2021;6441;205.70;117.11
7;28;3;1;70673;28.03.2021;6777;421.89;364.69
7;112;4;1;57601;06.03.2021;4926;205.70;117.11
2;113;1;1;60785;29.03.2021;7143;668.27;502.54
7;24;3;1;78511;26.03.2021;1715;421.89;364.69
1;70;6;1;26096;10.03.2021;3958;9.33;6.92
7;184;4;1;50889;15.03.2021;1221;205.70;117.11
3;65;6;1;37269;24.03.2021;7885;9.33;6.92
4;37;2;2;11648;06.03.2021;360;255.28;159.42
3;65;3;2;97469;02.03.2021;2089;421.89;364.69
2;116;1;2;20204;12.03.2021;8545;668.27;502.54
5;109;3;2;52359;03.03.2021;2233;421.89;364.69
1;164;11;2;68470;21.03.2021;7689;152.58;97.44
7;119;3;1;40104;23.03.2021;6482;421.89;364.69
4;68;4;2;80860;02.03.2021;2208;205.70;117.11
5;11;3;1;41367;02.03.2021;5499;421.89;364.69
4;159;2;2;94288;07.03.2021;9015;255.28;159.42
1;161;7;2;59314;30.03.2021;2449;154.06;90.93
3;33;1;1;78168;25.03.2021;7524;668.27;502.54
7;145;3;1;29607;11.03.2021;2996;421.89;364.69
7;151;10;1;24415;11.03.2021;9650;47.45;31.79
7;140;7;2;90411;20.03.2021;5304;154.06;90.93
2;113;3;2;37442;05.03.2021;9806;421.89;364.69
7;41;12;2;42389;23.03.2021;37;109.28;35.84
3;66;12;1;64164;14.03.2021;4907;109.28;35.84
4;115;9;1;68707;19.03.2021;358;81.73;56.67
2;8;10;1;73994;13.03.2021;4366;47.45;31.79
5;11;8;2;15028;20.03.2021;1933;651.21;524.96
5;11;12;1;58846;25.03.2021;97;109.28;35.84
4;22;3;2;19516;19.03.2021;2925;421.89;364.69
7;157;2;1;33136;16.03.2021;6515;255.28;159.42
3;13;12;1;62835;10.03.2021;3998;109.28;35.84
7;174;4;2;33776;08.03.2021;534;205.70;117.11
7;142;5;2;58150;13.03.2021;8317;437.20;263.33
5;171;4;1;30181;09.03.2021;1568;205.70;117.11
4;54;2;2;31123;01.03.2021;1544;255.28;159.42
5;170;10;2;14264;15.03.2021;1531;47.45;31.79
4;139;12;1;29921;03.03.2021;1845;109.28;35.84
4;106;7;1;90441;12.03.2021;4836;154.06;90.93
2;8;8;2;35205;17.03.2021;9884;651.21;524.96
3;65;9;1;25624;17.03.2021;8399;81.73;56.67
3;43;1;1;50141;26.03.2021;8823;668.27;502.54
7;112;10;2;59229;11.03.2021;1632;47.45;31.79
7;23;4;1;10393;05.03.2021;4329;205.70;117.11
4;82;6;1;93168;17.03.2021;6450;9.33;6.92
3;61;10;1;54124;24.03.2021;4564;47.45;31.79
7;134;5;2;51857;29.03.2021;7268;437.20;263.33
1;70;6;1;71999;09.03.2021;193;9.33;6.92
2;173;5;1;62209;16.03.2021;999;437.20;263.33
7;184;10;2;67181;02.03.2021;4379;47.45;31.79
7;156;6;1;93638;24.03.2021;7057;9.33;6.92
4;86;6;2;65336;02.03.2021;2788;9.33;6.92
7;110;3;2;48059;21.03.2021;7357;421.89;364.69
2;44;1;2;24626;10.03.2021;3582;668.27;502.54
4;57;8;2;29885;01.03.2021;6311;651.21;524.96
5;45;6;2;15716;22.03.2021;7426;9.33;6.92
4;14;3;2;76030;28.03.2021;836;421.89;364.69
1;152;9;1;41770;08.03.2021;7484;81.73;56.67
7;23;11;1;65909;17.03.2021;344;152.58;97.44
7;166;8;1;38452;11.03.2021;9420;651.21;524.96
7;99;7;1;81436;13.03.2021;6749;154.06;90.93
7;30;11;2;53927;18.03.2021;1398;152.58;97.44
5;150;1;1;47024;10.03.2021;4466;668.27;502.54
3;16;2;2;68857;02.03.2021;4083;255.28;159.42
7;63;7;1;89588;21.03.2021;409;154.06;90.93
4;7;9;2;86408;05.03.2021;637;81.73;56.67
4;121;7;1;88541;26.03.2021;3991;154.06;90.93
1;21;5;2;42243;29.03.2021;6726;437.20;263.33
3;42;9;2;35799;21.03.2021;7128;81.73;56.67
5;78;4;2;74526;10.03.2021;513;205.70;117.11
7;34;11;2;35774;05.03.2021;4232;152.58;97.44
4;147;6;1;73922;29.03.2021;2663;9.33;6.92
7;17;8;2;35382;11.03.2021;2218;651.21;524.96
7;119;3;2;43595;19.03.2021;6339;421.89;364.69
4;132;3;1;94035;21.03.2021;501;421.89;364.69
4;92;8;2;99207;12.03.2021;7206;651.21;524.96
4;94;2;2;23648;08.03.2021;993;255.28;159.42
3;117;5;1;18925;18.03.2021;3428;437.20;263.33
1;97;9;1;18636;24.03.2021;8109;81.73;56.67
5;71;11;1;53411;01.03.2021;5668;152.58;97.44
5;150;9;2;25912;18.03.2021;8764;81.73;56.67
2;126;6;2;25830;02.03.2021;7091;9.33;6.92
2;124;5;2;14890;08.03.2021;2371;437.20;263.33
5;83;11;1;51846;12.03.2021;3360;152.58;97.44
6;104;7;1;67484;11.03.2021;844;154.06;90.93
4;2;10;2;89622;10.03.2021;2641;47.45;31.79
6;27;9;1;18109;03.03.2021;8598;81.73;56.67
7;153;3;1;29824;09.03.2021;5596;421.89;364.69
7;41;8;2;83678;24.03.2021;2546;651.21;524.96
2;52;8;2;55614;29.03.2021;5390;651.21;524.96
5;83;2;2;53606;19.03.2021;2103;255.28;159.42
3;76;5;1;12658;15.03.2021;7688;437.20;263.33
5;122;6;2;99806;03.03.2021;9182;9.33;6.92
4;67;2;1;39118;21.03.2021;652;255.28;159.42
4;56;12;2;56693;26.03.2021;8198;109.28;35.84
7;134;10;1;25660;24.03.2021;4948;47.45;31.79
4;91;10;1;51181;11.03.2021;6065;47.45;31.79
2;138;11;1;65447;13.03.2021;3739;152.58;97.44
4;93;11;2;52683;01.03.2021;2196;152.58;97.44
2;101;5;1;94144;10.03.2021;2689;437.20;263.33
7;26;9;2;53115;27.03.2021;8506;81.73;56.67
5;45;5;1;69914;24.03.2021;9963;437.20;263.33
7;80;1;1;66889;14.03.2021;9409;668.27;502.54
4;38;10;2;63421;30.03.2021;6224;47.45;31.79
4;147;9;1;40920;15.03.2021;1819;81.73;56.67
4;54;6;1;77829;18.03.2021;4637;9.33;6.92
7;145;8;2;34622;16.03.2021;5150;651.21;524.96
4;91;9;2;48804;08.03.2021;865;81.73;56.67
5;90;4;2;39909;06.03.2021;1316;205.70;117.11
2;8;6;1;24507;29.03.2021;3073;9.33;6.92
1;97;6;1;71196;07.03.2021;4732;9.33;6.92
3;36;6;1;75605;08.03.2021;1924;9.33;6.92
5;170;6;2;75395;11.03.2021;2310;9.33;6.92
4;15;8;2;25260;07.03.2021;583;651.21;524.96
7;99;7;1;21922;13.03.2021;3466;154.06;90.93
5;171;5;2;79137;28.03.2021;4714;437.20;263.33
1;69;8;2;82691;22.03.2021;113;651.21;524.96
